Key,Planet,Ticker,Type,Factor
HV-322d-AMM,HV-322d,AMM,MINERAL,0.13260291516780853
HV-322d-HE,HV-322d,HE,GASEOUS,0.01610598899424076
HV-322d-SIO,HV-322d,SIO,MINERAL,0.4522649943828583
HV-322f-F,HV-322f,F,GASEOUS,0.040713824331760406
HV-322f-HE,HV-322f,HE,GASEOUS,0.11640971899032593
HV-472a-FEO,HV-472a,FEO,MINERAL,0.025276772677898407
HV-472a-GAL,HV-472a,GAL,MINERAL,0.46855059266090393
HV-472a-H,HV-472a,H,GASEOUS,0.08586423844099045
HV-472a-HAL,HV-472a,HAL,MINERAL,0.2094528079032898
HV-472a-LST,HV-472a,LST,MINERAL,0.034442584961652756
HV-472b-CUO,HV-472b,CUO,MINERAL,0.03250766545534134
HV-472b-HE,HV-472b,HE,GASEOUS,0.10312019288539886
HV-472b-MGS,HV-472b,MGS,MINERAL,0.02276136726140976
HV-472c-BRM,HV-472c,BRM,MINERAL,0.3101136088371277
HV-472c-GAL,HV-472c,GAL,MINERAL,0.11931384354829788
HV-472d-AMM,HV-472d,AMM,MINERAL,0.019588273018598557
HV-472d-HE,HV-472d,HE,GASEOUS,0.2144080251455307
HV-472d-HEX,HV-472d,HEX,LIQUID,0.2202501744031906
HV-472e-LES,HV-472e,LES,GASEOUS,0.041207194328308105
HV-472e-O,HV-472e,O,GASEOUS,0.04990927875041962
HV-472f-AMM,HV-472f,AMM,MINERAL,0.03318085893988609
HV-472f-LES,HV-472f,LES,GASEOUS,0.028116868808865547
HV-512a-ALO,HV-512a,ALO,MINERAL,0.2121429592370987
HV-512a-FEO,HV-512a,FEO,MINERAL,0.5983033776283264
HV-512a-MAG,HV-512a,MAG,MINERAL,0.017455678433179855
HV-512b-H2O,HV-512b,H2O,GASEOUS,0.5092785954475403
HV-512b-SIO,HV-512b,SIO,MINERAL,0.3531768321990967
HV-512c-BRM,HV-512c,BRM,MINERAL,0.013367841020226479
HV-512c-H,HV-512c,H,GASEOUS,0.18694306910037994
HV-512d-SIO,HV-512d,SIO,MINERAL,0.6249203681945801
HV-512e-F,HV-512e,F,GASEOUS,0.09541582316160202
HV-512e-HE,HV-512e,HE,GASEOUS,0.055304598063230515
HV-512f-AMM,HV-512f,AMM,MINERAL,0.3602513372898102
HV-512g-HE3,HV-512g,HE3,GASEOUS,0.01806490682065487
HV-594a-AMM,HV-594a,AMM,GASEOUS,0.11887935549020767
HV-594a-BRM,HV-594a,BRM,MINERAL,0.46633222699165344
HV-594b-BOR,HV-594b,BOR,MINERAL,0.10028471797704697
HV-594b-GAL,HV-594b,GAL,MINERAL,0.41909652948379517
HV-594b-HE,HV-594b,HE,GASEOUS,0.011592919006943703
HV-594b-LIO,HV-594b,LIO,MINERAL,0.020921504124999046
HV-594d-BER,HV-594d,BER,MINERAL,0.14201417565345764
HV-594d-TAI,HV-594d,TAI,MINERAL,0.17039744555950165
HV-594e-H,HV-594e,H,GASEOUS,0.6857621073722839
HV-594g-HE,HV-594g,HE,GASEOUS,0.18653759360313416
HV-594i-BRM,HV-594i,BRM,MINERAL,0.2907823324203491
HV-780a-HE,HV-780a,HE,GASEOUS,0.0567190907895565
HV-780a-SIO,HV-780a,SIO,MINERAL,0.016410205513238907
HV-780a-TAI,HV-780a,TAI,MINERAL,0.22682984173297882
HV-780b-GAL,HV-780b,GAL,MINERAL,0.03763319179415703
HV-780b-H,HV-780b,H,GASEOUS,0.03822104260325432
HV-780b-TIO,HV-780b,TIO,MINERAL,0.3309055268764496
HV-780c-FEO,HV-780c,FEO,MINERAL,0.011120103299617767
HV-780c-GAL,HV-780c,GAL,MINERAL,0.4518657326698303
HV-780c-H,HV-780c,H,GASEOUS,0.04926026612520218
HV-780c-LST,HV-780c,LST,MINERAL,0.6602799296379089
HV-780d-SIO,HV-780d,SIO,MINERAL,0.014778977259993553
HV-780e-H,HV-780e,H,GASEOUS,0.2871130406856537
HV-780e-HE,HV-780e,HE,GASEOUS,0.01722337119281292
HV-813a-HE,HV-813a,HE,GASEOUS,0.018535979092121124
HV-813a-LIO,HV-813a,LIO,MINERAL,0.03817901387810707
HV-813b-AMM,HV-813b,AMM,GASEOUS,0.03207451105117798
HV-813c-BOR,HV-813c,BOR,MINERAL,0.035861410200595856
HV-813c-BRM,HV-813c,BRM,MINERAL,0.04003012552857399
HV-813c-FEO,HV-813c,FEO,MINERAL,0.01808328367769718
HV-813c-MGS,HV-813c,MGS,MINERAL,0.5641942620277405
HV-813c-SIO,HV-813c,SIO,MINERAL,0.026546983048319817
HV-813d-H2O,HV-813d,H2O,MINERAL,0.020793134346604347
HV-813e-FEO,HV-813e,FEO,MINERAL,0.6416367888450623
HV-813e-H,HV-813e,H,GASEOUS,0.16353803873062134
HV-813e-MGS,HV-813e,MGS,MINERAL,0.5306757092475891
HV-813f-O,HV-813f,O,LIQUID,0.17719803750514984
HV-813h-O,HV-813h,O,MINERAL,0.14286938309669495
IA-093a-AMM,IA-093a,AMM,LIQUID,0.08102480322122574
IA-093b-ALO,IA-093b,ALO,MINERAL,0.02111779898405075
IA-093b-FEO,IA-093b,FEO,MINERAL,0.5912259817123413
IA-093b-H2O,IA-093b,H2O,LIQUID,0.13197708129882812
IA-093b-MAG,IA-093b,MAG,MINERAL,0.03728211298584938
IA-093b-TAI,IA-093b,TAI,MINERAL,0.2017003744840622
IA-151b-BRM,IA-151b,BRM,MINERAL,0.04309484735131264
IA-151b-H,IA-151b,H,GASEOUS,0.17385977506637573
IA-151c-AUO,IA-151c,AUO,MINERAL,0.03826401010155678
IA-151c-FEO,IA-151c,FEO,MINERAL,0.04314514622092247
IA-151c-GAL,IA-151c,GAL,MINERAL,0.039407938718795776
IA-151d-SCR,IA-151d,SCR,MINERAL,0.20506994426250458
IA-151d-TAI,IA-151d,TAI,MINERAL,0.2048199325799942
IA-151e-AR,IA-151e,AR,GASEOUS,0.162657231092453
IA-158a-AMM,IA-158a,AMM,GASEOUS,0.06383488327264786
IA-158b-AMM,IA-158b,AMM,MINERAL,0.12026532739400864
IA-158b-SIO,IA-158b,SIO,MINERAL,0.7309991717338562
IA-158c-FEO,IA-158c,FEO,MINERAL,0.560302734375
IA-158c-HE,IA-158c,HE,GASEOUS,0.04118730127811432
IA-158c-MAG,IA-158c,MAG,MINERAL,0.042436420917510986
IA-158d-BER,IA-158d,BER,MINERAL,0.025215977802872658
IA-158d-FEO,IA-158d,FEO,MINERAL,0.523402988910675
IA-158d-SIO,IA-158d,SIO,MINERAL,0.7553532123565674
IA-158d-TAI,IA-158d,TAI,MINERAL,0.018723994493484497
IA-335a-GAL,IA-335a,GAL,MINERAL,0.03363577276468277
IA-335a-HE,IA-335a,HE,GASEOUS,0.0718546062707901
IA-335b-BOR,IA-335b,BOR,MINERAL,0.024268528446555138
IA-335b-SIO,IA-335b,SIO,MINERAL,0.534595787525177
IA-335c-N,IA-335c,N,LIQUID,0.03948447108268738
IA-335d-BER,IA-335d,BER,MINERAL,0.17491751909255981
IA-335d-SCR,IA-335d,SCR,MINERAL,0.03069351054728031
IA-335h-AMM,IA-335h,AMM,MINERAL,0.5352773070335388
IA-603a-AR,IA-603a,AR,GASEOUS,0.029575305059552193
IA-603a-SIO,IA-603a,SIO,MINERAL,0.033685486763715744
IA-603b-HAL,IA-603b,HAL,MINERAL,0.20000000298023224
IA-603b-MGS,IA-603b,MGS,MINERAL,0.44999998807907104
IA-603b-N,IA-603b,N,GASEOUS,0.05000000074505806
IA-603c-BOR,IA-603c,BOR,MINERAL,0.030639251694083214
IA-982b-N,IA-982b,N,GASEOUS,0.017196010798215866
IA-982c-CLI,IA-982c,CLI,MINERAL,0.36086487770080566
IA-982c-SIO,IA-982c,SIO,MINERAL,0.7012589573860168
IA-982c-TCO,IA-982c,TCO,MINERAL,0.11653363704681396
IA-982d-MAG,IA-982d,MAG,MINERAL,0.021551556885242462
IA-982e-BRM,IA-982e,BRM,MINERAL,0.20183248817920685
IA-982e-GAL,IA-982e,GAL,MINERAL,0.04715858772397041
IA-982e-HE,IA-982e,HE,GASEOUS,0.1449514627456665
IA-982f-LES,IA-982f,LES,GASEOUS,0.04355495050549507
IC-012a-FEO,IC-012a,FEO,MINERAL,0.708368182182312
IC-012a-GAL,IC-012a,GAL,MINERAL,0.27325689792633057
IC-012c-BER,IC-012c,BER,MINERAL,0.03583107143640518
IC-012c-TCO,IC-012c,TCO,MINERAL,0.02256077527999878
IC-012e-CLI,IC-012e,CLI,MINERAL,0.04929625988006592
IC-012e-FEO,IC-012e,FEO,MINERAL,0.6008617877960205
IC-012e-SIO,IC-012e,SIO,MINERAL,0.3993561267852783
IC-012f-ALO,IC-012f,ALO,MINERAL,0.011965046636760235
IC-012f-BER,IC-012f,BER,MINERAL,0.21643301844596863
IC-012f-HAL,IC-012f,HAL,MINERAL,0.28995075821876526
IC-012g-AMM,IC-012g,AMM,MINERAL,0.02809956669807434
IC-162a-FEO,IC-162a,FEO,MINERAL,0.048302341252565384
IC-162a-HE,IC-162a,HE,GASEOUS,0.027117684483528137
IC-162a-N,IC-162a,N,GASEOUS,0.31652531027793884
IC-162a-SIO,IC-162a,SIO,MINERAL,0.7332708835601807
IC-162b-HE,IC-162b,HE,GASEOUS,0.023862043395638466
IC-162c-BRM,IC-162c,BRM,MINERAL,0.03505124896764755
IC-162c-CLI,IC-162c,CLI,MINERAL,0.4517040550708771
IC-162c-SCR,IC-162c,SCR,MINERAL,0.019946230575442314
IC-162d-BER,IC-162d,BER,MINERAL,0.027772875502705574
IC-162d-GAL,IC-162d,GAL,MINERAL,0.07289048284292221
IC-162e-H2O,IC-162e,H2O,MINERAL,0.02154920995235443
IC-162e-HE,IC-162e,HE,GASEOUS,0.18534892797470093
IC-162e-SIO,IC-162e,SIO,MINERAL,0.36831581592559814
IC-162e-TAI,IC-162e,TAI,MINERAL,0.022319171577692032
IC-162f-HE3,IC-162f,HE3,GASEOUS,0.026106448844075203
IC-162g-O,IC-162g,O,GASEOUS,0.013381624594330788
IC-259a-ALO,IC-259a,ALO,MINERAL,0.04676809534430504
IC-259a-LIO,IC-259a,LIO,MINERAL,0.21468110382556915
IC-259a-LST,IC-259a,LST,MINERAL,0.4766090214252472
IC-259a-O,IC-259a,O,GASEOUS,0.014191609807312489
IC-259b-HAL,IC-259b,HAL,MINERAL,0.1356741338968277
IC-259b-HE,IC-259b,HE,GASEOUS,0.08538208901882172
IC-259b-TCO,IC-259b,TCO,MINERAL,0.1785193383693695
IC-259c-H,IC-259c,H,GASEOUS,0.045805566012859344
IC-259c-LIO,IC-259c,LIO,MINERAL,0.03756944090127945
IC-259c-SCR,IC-259c,SCR,MINERAL,0.04324852302670479
IC-530a-ALO,IC-530a,ALO,MINERAL,0.4477560222148895
IC-530a-BRM,IC-530a,BRM,MINERAL,0.04673382267355919
IC-530a-LST,IC-530a,LST,MINERAL,0.01622774638235569
IC-530b-N,IC-530b,N,GASEOUS,0.03159291669726372
IC-530b-O,IC-530b,O,GASEOUS,0.013284781947731972
IC-530c-O,IC-530c,O,GASEOUS,0.12216115742921829
IC-530d-BOR,IC-530d,BOR,MINERAL,0.18775592744350433
IC-530d-FEO,IC-530d,FEO,MINERAL,0.6627874970436096
IC-530d-HAL,IC-530d,HAL,MINERAL,0.15665633976459503
IC-530d-HEX,IC-530d,HEX,LIQUID,0.028955046087503433
IC-530f-O,IC-530f,O,LIQUID,0.01681578904390335
IC-530g-AMM,IC-530g,AMM,MINERAL,0.031572531908750534
IC-530g-NE,IC-530g,NE,GASEOUS,0.09339563548564911
IC-530h-HE,IC-530h,HE,GASEOUS,0.30052006244659424
IC-530i-AMM,IC-530i,AMM,MINERAL,0.04996269941329956
IC-548a-N,IC-548a,N,GASEOUS,0.04939356818795204
IC-548b-BRM,IC-548b,BRM,MINERAL,0.4648667275905609
IC-548b-GAL,IC-548b,GAL,MINERAL,0.01392944622784853
IC-548b-LIO,IC-548b,LIO,MINERAL,0.21711932122707367
IC-548c-O,IC-548c,O,GASEOUS,0.5384365320205688
IC-548d-GAL,IC-548d,GAL,MINERAL,0.039606716483831406
IC-548d-HAL,IC-548d,HAL,MINERAL,0.18694661557674408
IC-548f-LES,IC-548f,LES,GASEOUS,0.020355278626084328
IC-685b-AMM,IC-685b,AMM,MINERAL,0.04596337676048279
IC-685b-GAL,IC-685b,GAL,MINERAL,0.04879239574074745
IC-685b-SIO,IC-685b,SIO,MINERAL,0.44179731607437134
IC-685c-BOR,IC-685c,BOR,MINERAL,0.23835474252700806
IC-685d-BRM,IC-685d,BRM,MINERAL,0.03597983345389366
IC-685d-FEO,IC-685d,FEO,MINERAL,0.026753069832921028
IC-685d-LIO,IC-685d,LIO,MINERAL,0.045783963054418564
IC-685e-N,IC-685e,N,MINERAL,0.6464858651161194
IC-685f-HE,IC-685f,HE,GASEOUS,0.25168469548225403
IC-748a-FEO,IC-748a,FEO,MINERAL,0.015675440430641174
IC-748a-HEX,IC-748a,HEX,LIQUID,0.1860416680574417
IC-748b-BRM,IC-748b,BRM,MINERAL,0.33795273303985596
IC-748b-H2O,IC-748b,H2O,LIQUID,0.02757755108177662
IC-748d-BER,IC-748d,BER,MINERAL,0.20601291954517365
IC-748d-SIO,IC-748d,SIO,MINERAL,0.018357625231146812
IC-748f-AR,IC-748f,AR,GASEOUS,0.1480502486228943
IC-748f-HE,IC-748f,HE,GASEOUS,0.04751183092594147
IC-748i-HE,IC-748i,HE,GASEOUS,0.034108810126781464
IC-945a-SCR,IC-945a,SCR,MINERAL,0.21253690123558044
IC-945b-BRM,IC-945b,BRM,MINERAL,0.03797588869929314
IC-945c-AMM,IC-945c,AMM,LIQUID,0.01994435302913189
IC-945c-H,IC-945c,H,GASEOUS,0.1573660522699356
IC-945c-TIO,IC-945c,TIO,MINERAL,0.2223094254732132
IC-945d-HE,IC-945d,HE,GASEOUS,0.01913045160472393
IV-102a-AMM,IV-102a,AMM,MINERAL,0.06037645787000656
IV-102a-H2O,IV-102a,H2O,MINERAL,0.4674678146839142
IV-102b-H2O,IV-102b,H2O,MINERAL,0.04560025781393051
IV-102b-SIO,IV-102b,SIO,MINERAL,0.35150474309921265
IV-313a-AMM,IV-313a,AMM,GASEOUS,0.03434978052973747
IV-313a-BRM,IV-313a,BRM,MINERAL,0.2595430314540863
IV-313b-LIO,IV-313b,LIO,MINERAL,0.30061277747154236
IV-313c-HE,IV-313c,HE,GASEOUS,0.021428491920232773
IV-313c-LIO,IV-313c,LIO,MINERAL,0.21719565987586975
IV-313e-HE,IV-313e,HE,GASEOUS,0.01900562271475792
IV-313f-HE,IV-313f,HE,GASEOUS,0.3637506365776062
IV-313g-AMM,IV-313g,AMM,MINERAL,0.3283010721206665
IV-524a-FEO,IV-524a,FEO,MINERAL,0.027104489505290985
IV-524a-LIO,IV-524a,LIO,MINERAL,0.11818762868642807
IV-524b-BOR,IV-524b,BOR,MINERAL,0.03265815228223801
IV-524b-H2O,IV-524b,H2O,MINERAL,0.585463285446167
IV-524c-GAL,IV-524c,GAL,MINERAL,0.022143084555864334
IV-524c-HE,IV-524c,HE,GASEOUS,0.02015945129096508
IV-524c-SIO,IV-524c,SIO,MINERAL,0.384075790643692
IV-524e-BRM,IV-524e,BRM,MINERAL,0.03805232420563698
IV-524e-HE,IV-524e,HE,GASEOUS,0.14531920850276947
IV-543a-FEO,IV-543a,FEO,MINERAL,0.04858020693063736
IV-543a-TAI,IV-543a,TAI,MINERAL,0.128092959523201
IV-543c-HE,IV-543c,HE,GASEOUS,0.03285730257630348
IV-583a-HE,IV-583a,HE,GASEOUS,0.027597449719905853
IV-583a-HEX,IV-583a,HEX,LIQUID,0.18692032992839813
IV-583c-BOR,IV-583c,BOR,MINERAL,0.20972158014774323
IV-583c-FEO,IV-583c,FEO,MINERAL,0.6587425470352173
IV-583c-HE,IV-583c,HE,GASEOUS,0.17723238468170166
IV-583d-AR,IV-583d,AR,GASEOUS,0.01887374371290207
IV-583d-FEO,IV-583d,FEO,MINERAL,0.04805183410644531
IV-583d-N,IV-583d,N,GASEOUS,0.013090980239212513
IV-583d-SIO,IV-583d,SIO,MINERAL,0.7267928719520569
IV-583f-HE,IV-583f,HE,GASEOUS,0.019758695736527443
IV-738a-CLI,IV-738a,CLI,MINERAL,0.3591674864292145
IV-738a-HAL,IV-738a,HAL,MINERAL,0.1900244951248169
IV-738a-SIO,IV-738a,SIO,MINERAL,0.6593294739723206
IV-738b-CLI,IV-738b,CLI,MINERAL,0.24856016039848328
IV-738b-HE,IV-738b,HE,GASEOUS,0.013670476153492928
IV-738c-AMM,IV-738c,AMM,MINERAL,0.035273052752017975
IV-738c-LST,IV-738c,LST,MINERAL,0.4278482496738434
IV-738d-HAL,IV-738d,HAL,MINERAL,0.16484348475933075
IV-738d-TIO,IV-738d,TIO,MINERAL,0.29225611686706543
IV-738e-FEO,IV-738e,FEO,MINERAL,0.01593203656375408
IV-738e-HE,IV-738e,HE,GASEOUS,0.03170548379421234
IV-738e-SIO,IV-738e,SIO,MINERAL,0.4451846182346344
IV-876a-FEO,IV-876a,FEO,MINERAL,0.0249167587608099
IV-876a-GAL,IV-876a,GAL,MINERAL,0.25039806962013245
IV-876a-MGS,IV-876a,MGS,MINERAL,0.6898562908172607
IV-876a-N,IV-876a,N,GASEOUS,0.03628763183951378
IV-876b-HE,IV-876b,HE,GASEOUS,0.062324028462171555
IV-876b-LST,IV-876b,LST,MINERAL,0.7657021284103394
IV-876b-O,IV-876b,O,LIQUID,0.3743480443954468
IV-876c-BRM,IV-876c,BRM,MINERAL,0.4789954125881195
IV-876c-FEO,IV-876c,FEO,MINERAL,0.04393073171377182
IV-876d-H2O,IV-876d,H2O,MINERAL,0.196844682097435
IV-876d-LIO,IV-876d,LIO,MINERAL,0.23496943712234497
IV-876d-O,IV-876d,O,GASEOUS,0.3933788239955902
IV-876d-SIO,IV-876d,SIO,MINERAL,0.3171752989292145
IV-942a-H2O,IV-942a,H2O,LIQUID,0.5775852799415588
IV-942a-HE,IV-942a,HE,GASEOUS,0.035854462534189224
IV-942a-TAI,IV-942a,TAI,MINERAL,0.1255030632019043
IV-942b-AMM,IV-942b,AMM,LIQUID,0.09023436903953552
IV-942c-FEO,IV-942c,FEO,MINERAL,0.04448907449841499
IV-942c-HE,IV-942c,HE,GASEOUS,0.17174211144447327
IV-942c-NE,IV-942c,NE,GASEOUS,0.014568764716386795
IV-942d-AMM,IV-942d,AMM,MINERAL,0.47652995586395264
IY-028a-BRM,IY-028a,BRM,MINERAL,0.02620099112391472
IY-028a-TAI,IY-028a,TAI,MINERAL,0.03182488679885864
IY-028b-H,IY-028b,H,GASEOUS,0.03052131086587906
IY-028b-HAL,IY-028b,HAL,MINERAL,0.2152136117219925
IY-028b-LES,IY-028b,LES,GASEOUS,0.08001217991113663
IY-028c-BOR,IY-028c,BOR,MINERAL,0.15649040043354034
IY-028c-H2O,IY-028c,H2O,LIQUID,0.24308624863624573
IY-028c-O,IY-028c,O,GASEOUS,0.20000000298023224
IY-028d-SIO,IY-028d,SIO,MINERAL,0.018352342769503593
IY-028d-TAI,IY-028d,TAI,MINERAL,0.03379432484507561
IY-028e-AMM,IY-028e,AMM,MINERAL,0.3092734217643738
IY-112a-ALO,IY-112a,ALO,MINERAL,0.4159378111362457
IY-112a-LES,IY-112a,LES,GASEOUS,0.03289182484149933
IY-112c-CUO,IY-112c,CUO,MINERAL,0.03649499639868736
IY-112c-H,IY-112c,H,GASEOUS,0.018419982865452766
IY-112d-LIO,IY-112d,LIO,MINERAL,0.12203391641378403
IY-112e-FEO,IY-112e,FEO,MINERAL,0.04698757454752922
IY-112e-H,IY-112e,H,GASEOUS,0.025192132219672203
IY-112e-HE,IY-112e,HE,GASEOUS,0.19786983728408813
IY-112e-NE,IY-112e,NE,GASEOUS,0.02160303294658661
IY-112f-AR,IY-112f,AR,MINERAL,0.15145684778690338
IY-206a-AMM,IY-206a,AMM,LIQUID,0.02502920851111412
IY-206a-HE,IY-206a,HE,GASEOUS,0.021381696686148643
IY-206b-FEO,IY-206b,FEO,MINERAL,0.5442531704902649
IY-206b-H,IY-206b,H,GASEOUS,0.05422370135784149
IY-206c-AMM,IY-206c,AMM,MINERAL,0.027430769056081772
IY-206c-BER,IY-206c,BER,MINERAL,0.1890830248594284
IY-206d-TAI,IY-206d,TAI,MINERAL,0.22126856446266174
IY-206f-AR,IY-206f,AR,MINERAL,0.18495705723762512
IY-206g-AMM,IY-206g,AMM,MINERAL,0.03418775647878647
IY-206g-HE,IY-206g,HE,GASEOUS,0.024596381932497025
IY-206i-HE3,IY-206i,HE3,GASEOUS,0.16760039329528809
IY-206j-BRM,IY-206j,BRM,MINERAL,0.5140187740325928
IY-206j-HE,IY-206j,HE,GASEOUS,0.16776445508003235
IY-387a-FEO,IY-387a,FEO,MINERAL,0.5029984712600708
IY-387a-GAL,IY-387a,GAL,MINERAL,0.44839736819267273
IY-387a-LIO,IY-387a,LIO,MINERAL,0.17042586207389832
IY-387b-AMM,IY-387b,AMM,LIQUID,0.025530528277158737
IY-387b-LST,IY-387b,LST,MINERAL,0.046841129660606384
IY-387c-BRM,IY-387c,BRM,MINERAL,0.04283266142010689
IY-387d-BOR,IY-387d,BOR,MINERAL,0.04812122881412506
IY-387d-TAI,IY-387d,TAI,MINERAL,0.2111203819513321
IY-387e-H,IY-387e,H,GASEOUS,0.07044356316328049
IY-387e-TAI,IY-387e,TAI,MINERAL,0.026047775521874428
IY-816a-HE,IY-816a,HE,GASEOUS,0.05268007144331932
IY-816c-ALO,IY-816c,ALO,MINERAL,0.415935218334198
IY-816c-H,IY-816c,H,GASEOUS,0.013015144504606724
IY-816c-HAL,IY-816c,HAL,MINERAL,0.10094387084245682
IY-816d-H,IY-816d,H,GASEOUS,0.029302915558218956
IY-816d-H2O,IY-816d,H2O,MINERAL,0.44331595301628113
IY-816d-HAL,IY-816d,HAL,MINERAL,0.020622750744223595
IY-816e-AMM,IY-816e,AMM,MINERAL,0.07995010912418365
IY-816e-O,IY-816e,O,GASEOUS,0.23187260329723358
IY-816f-AMM,IY-816f,AMM,MINERAL,0.3400871455669403
IY-816g-AMM,IY-816g,AMM,MINERAL,0.31839925050735474
IY-816h-H,IY-816h,H,GASEOUS,0.632023811340332
IY-964a-GAL,IY-964a,GAL,MINERAL,0.015669655054807663
IY-964b-CLI,IY-964b,CLI,MINERAL,0.015950361266732216
IY-964b-LES,IY-964b,LES,GASEOUS,0.04625449329614639
IY-964b-SIO,IY-964b,SIO,MINERAL,0.04374515637755394
IY-964c-FEO,IY-964c,FEO,MINERAL,0.0417192205786705
IY-964d-AMM,IY-964d,AMM,LIQUID,0.04205742105841637
IY-964d-HE,IY-964d,HE,GASEOUS,0.03733576834201813
IZ-054a-GAL,IZ-054a,GAL,MINERAL,0.2713654637336731
IZ-054a-O,IZ-054a,O,GASEOUS,0.010196861810982227
IZ-054b-H2O,IZ-054b,H2O,GASEOUS,0.010093748569488525
IZ-054c-FEO,IZ-054c,FEO,MINERAL,0.5300797820091248
IZ-054c-H,IZ-054c,H,GASEOUS,0.046176161617040634
IZ-054c-O,IZ-054c,O,GASEOUS,0.25593987107276917
IZ-054f-HE,IZ-054f,HE,GASEOUS,0.11916410177946091
IZ-054g-AMM,IZ-054g,AMM,MINERAL,0.04779159277677536
IZ-054h-H,IZ-054h,H,GASEOUS,0.018465671688318253
IZ-054i-BRM,IZ-054i,BRM,MINERAL,0.31585490703582764
IZ-257a-HE,IZ-257a,HE,GASEOUS,0.06627970188856125
IZ-257a-TAI,IZ-257a,TAI,MINERAL,0.03233994171023369
IZ-257b-FEO,IZ-257b,FEO,MINERAL,0.02142690308392048
IZ-257b-GAL,IZ-257b,GAL,MINERAL,0.01173572987318039
IZ-257d-AMM,IZ-257d,AMM,MINERAL,0.14062105119228363
IZ-257d-TIO,IZ-257d,TIO,MINERAL,0.2770681083202362
IZ-257e-HE3,IZ-257e,HE3,GASEOUS,0.019214680418372154
IZ-257f-HE,IZ-257f,HE,GASEOUS,0.11777584254741669
IZ-257g-HE,IZ-257g,HE,GASEOUS,0.023985538631677628
IZ-257h-NE,IZ-257h,NE,LIQUID,0.01981057971715927
IZ-257i-LST,IZ-257i,LST,MINERAL,0.7711966633796692
IZ-257i-MGS,IZ-257i,MGS,MINERAL,0.02382897585630417
IZ-437a-BRM,IZ-437a,BRM,MINERAL,0.4788592755794525
IZ-437a-MGS,IZ-437a,MGS,MINERAL,0.048224881291389465
IZ-437b-CLI,IZ-437b,CLI,MINERAL,0.4529259502887726
IZ-437b-HE,IZ-437b,HE,GASEOUS,0.06519036740064621
IZ-437c-AMM,IZ-437c,AMM,LIQUID,0.0414770245552063
IZ-437c-GAL,IZ-437c,GAL,MINERAL,0.1741747409105301
IZ-437c-HE,IZ-437c,HE,GASEOUS,0.15538716316223145
IZ-437c-SIO,IZ-437c,SIO,MINERAL,0.43952903151512146
IZ-437d-AMM,IZ-437d,AMM,MINERAL,0.10856744647026062
IZ-437e-AMM,IZ-437e,AMM,MINERAL,0.5588626265525818
IZ-437e-HE,IZ-437e,HE,GASEOUS,0.2914838492870331
IZ-455a-GAL,IZ-455a,GAL,MINERAL,0.3396753668785095
IZ-455a-MAG,IZ-455a,MAG,MINERAL,0.20982132852077484
IZ-455b-BRM,IZ-455b,BRM,MINERAL,0.5208241939544678
IZ-455b-FEO,IZ-455b,FEO,MINERAL,0.7095378041267395
IZ-455b-GAL,IZ-455b,GAL,MINERAL,0.11927548050880432
IZ-455c-AMM,IZ-455c,AMM,LIQUID,0.1327637881040573
IZ-455d-AMM,IZ-455d,AMM,GASEOUS,0.01096592377871275
IZ-455d-CUO,IZ-455d,CUO,MINERAL,0.399801641702652
IZ-455d-SIO,IZ-455d,SIO,MINERAL,0.025710735470056534
IZ-455e-HEX,IZ-455e,HEX,LIQUID,0.33485832810401917
IZ-455e-O,IZ-455e,O,GASEOUS,0.5901758074760437
IZ-455h-HE,IZ-455h,HE,GASEOUS,0.04821331426501274
IZ-468a-AR,IZ-468a,AR,GASEOUS,0.013785087503492832
IZ-468b-FEO,IZ-468b,FEO,MINERAL,0.6973451972007751
IZ-468b-HE,IZ-468b,HE,GASEOUS,0.01313177589327097
IZ-468b-SIO,IZ-468b,SIO,MINERAL,0.34267526865005493
IZ-468c-CLI,IZ-468c,CLI,MINERAL,0.04680325463414192
IZ-468c-HAL,IZ-468c,HAL,MINERAL,0.18219223618507385
IZ-468c-LIO,IZ-468c,LIO,MINERAL,0.013845432549715042
IZ-468c-N,IZ-468c,N,LIQUID,0.04776553064584732
IZ-468e-FEO,IZ-468e,FEO,MINERAL,0.013935500755906105
IZ-468e-GAL,IZ-468e,GAL,MINERAL,0.22044366598129272
IZ-468e-TAI,IZ-468e,TAI,MINERAL,0.036963798105716705
IZ-482a-TAI,IZ-482a,TAI,MINERAL,0.02343890070915222
IZ-482b-AUO,IZ-482b,AUO,MINERAL,0.10460463166236877
IZ-482b-BER,IZ-482b,BER,MINERAL,0.025133220478892326
IZ-482b-HE,IZ-482b,HE,GASEOUS,0.030489342287182808
IZ-482c-BER,IZ-482c,BER,MINERAL,0.16073346138000488
IZ-482d-AMM,IZ-482d,AMM,MINERAL,0.04734014347195625
IZ-482e-SIO,IZ-482e,SIO,MINERAL,0.3880368173122406
IZ-482f-N,IZ-482f,N,MINERAL,0.487466037273407
IZ-482f-O,IZ-482f,O,LIQUID,0.01440223678946495
IZ-482g-AR,IZ-482g,AR,MINERAL,0.18588030338287354
IZ-482g-HE3,IZ-482g,HE3,GASEOUS,0.024575648829340935
IZ-482g-NE,IZ-482g,NE,GASEOUS,0.03531114384531975
IZ-654a-HE,IZ-654a,HE,GASEOUS,0.06335055083036423
IZ-654a-O,IZ-654a,O,GASEOUS,0.09877600520849228
